fips,Type,Zipcode,State,City,Metro,CountyName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,pct_change_2020
48257,1-Bedroom,75126,TX,Forney,Dallas-Fort Worth-Arlington,Kaufman County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118241.0,117308.0,117581.0,117374.0,117871.0,117545.0,117527.0,117372.0,117415.0,117369.0,117255.0,117407.0,117577.0,118449.0,118551.0,119019.0,118890.0,119767.0,120189.0,120170.0,119738.0,119145.0,119287.0,119255.0,119409.0,119631.0,119542.0,119379.0,118588.0,118202.0,117926.0,119298.0,121157.0,123656.0,124768.0,125391.0,125205.0,125178.0,125297.0,125009.0,125172.0,125147.0,125223.0,123814.0,121987.0,119922.0,118814.0,117965.0,118089.0,117641.0,117194.0,116225.0,115424.0,114318.0,113476.0,112886.0,112272.0,111501.0,110797.0,110684.0,110641.0,110891.0,111526.0,112624.0,113049.0,113682.0,113686.0,114027.0,114770.0,116293.0,117857.0,118272.0,118107.0,118094.0,117548.0,117552.0,118184.0,118999.0,119471.0,119471.0,120066.0,120238.0,120116.0,119751.0,119632.0,119365.0,119290.0,119090.0,118606.0,118698.0,118857.0,119403.0,118493.0,117781.0,117306.0,118550.0,119443.0,120051.0,120730.0,121309.0,122120.0,121976.0,122668.0,123720.0,125111.0,126247.0,127363.0,127966.0,129154.0,130460.0,131872.0,132772.0,133903.0,134974.0,135871.0,136257.0,137366.0,138540.0,139326.0,139671.0,139741.0,140232.0,140832.0,142296.0,143793.0,145933.0,147765.0,149135.0,150096.0,150891.0,152483.0,154438.0,156489.0,158213.0,159356.0,160036.0,160445.0,161498.0,162778.0,164887.0,166521.0,168731.0,170441.0,171983.0,173710.0,175579.0,177552.0,179241.0,181143.0,182305.0,183218.0,183717.0,185150.0,186177.0,187083.0,187779.0,187720.0,187878.0,188224.0,189109.0,189871.0,190149.0,191075.0,191654.0,192405.0,192750.0,193443.0,193707.0,194958.0,195956.0,198254.0,200117.0,201605.0,202129.0,201786.0,201938.0,202316.0,202629.0,203090.0,202800.0,203159.0,203233.0,202913.0,202237.0,201887.0,202689.0,203899.0,204985.0,205639.0,206625.0,207412.0,209116.0,210097.0,3.11439842209073
48113,1-Bedroom,75149,TX,Mesquite,Dallas-Fort Worth-Arlington,Dallas County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68676.0,69923.0,71502.0,74214.0,76816.0,79005.0,81153.0,83250.0,85087.0,86757.0,88574.0,90122.0,92104.0,93723.0,94464.0,94565.0,94575.0,95368.0,95997.0,96267.0,96712.0,97126.0,96795.0,96706.0,95291.0,94547.0,94084.0,95553.0,97090.0,97900.0,98057.0,98283.0,98270.0,98077.0,98039.0,97692.0,97774.0,97342.0,96628.0,94741.0,2.70396666808384
48085,1-Bedroom,75025,TX,Plano,Dallas-Fort Worth-Arlington,Collin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219919.0,218148.0,215824.0,212271.0,209254.0,207920.0,207446.0,207517.0,207830.0,208439.0,209562.0,210797.0,211627.0,213029.0,216118.0,221048.0,226652.0,230426.0,232409.0,232647.0,232961.0,233338.0,234335.0,235957.0,238639.0,240817.0,242124.0,240170.0,236838.0,234581.0,235149.0,239355.0,243979.0,248047.0,251120.0,253770.0,257006.0,259635.0,262174.0,264866.0,269268.0,272144.0,273507.0,272491.0,271745.0,273027.0,273125.0,272628.0,269986.0,268223.0,266989.0,265660.0,263675.0,263130.0,263771.0,264795.0,264787.0,264031.0,264127.0,265182.0,267216.0,269947.0,271976.0,274690.0,277688.0,280048.0,282809.0,284714.0,288668.0,289944.0,292274.0,293472.0,295804.0,296488.0,296969.0,298259.0,299299.0,300814.0,301286.0,303484.0,302789.0,303927.0,304266.0,305904.0,304259.0,302409.0,301049.0,300428.0,299158.0,298247.0,295639.0,293108.0,291332.0,291233.0,290419.0,288304.0,288522.0,288755.0,288999.0,286344.0,285070.0,283757.0,285093.0,285320.0,286007.0,284908.0,285149.0,285702.0,285808.0,285368.0,285915.0,287910.0,289481.0,289123.0,287111.0,285236.0,283553.0,282840.0,282137.0,282377.0,282633.0,282710.0,281356.0,279588.0,278126.0,278040.0,279105.0,280644.0,281707.0,282465.0,282079.0,281720.0,281500.0,283413.0,284922.0,288098.0,289909.0,292168.0,292433.0,290945.0,290322.0,290311.0,292659.0,294303.0,296471.0,297599.0,299876.0,300927.0,303192.0,305392.0,308557.0,313948.0,318685.0,323235.0,326246.0,329584.0,332372.0,335168.0,337714.0,339427.0,339159.0,338699.0,340332.0,344084.0,348402.0,350679.0,352118.0,352833.0,357316.0,361703.0,366093.0,369475.0,375199.0,381529.0,384444.0,384049.0,383678.0,385777.0,389625.0,394690.0,394697.0,394280.0,394279.0,397463.0,400391.0,402340.0,407549.0,411932.0,415777.0,418177.0,419893.0,421520.0,423183.0,426111.0,426915.0,428446.0,430654.0,433647.0,435980.0,439499.0,443027.0,445233.0,446867.0,448768.0,451371.0,453677.0,458161.0,461861.0,462820.0,462123.0,460323.0,459182.0,456545.0,457360.0,459278.0,461362.0,464087.0,464631.0,464992.0,462279.0,462757.0,464363.0,465396.0,465297.0,465266.0,464080.0,461549.0,459614.0,460139.0,462803.0,465630.0,468602.0,470407.0,471935.0,474284.0,476817.0,479960.0,482649.0,486016.0,488806.0,489188.0,6.351416623514514
48085,1-Bedroom,75024,TX,Plano,Dallas-Fort Worth-Arlington,Collin County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998294.0,1003555.0,1012684.0,1025066.0,1038532.0,1050427.0,1064823.0,1076876.0,1085874.0,1093280.0,1100477.0,1106558.0,1111465.0,1118350.0,1117485.0,1122391.0,1122365.0,1124141.0,1118235.0,1115973.0,1119225.0,1124751.0,1129650.0,1136082.0,1144273.0,1152854.0,1166599.0,1179103.0,1195803.0,1213764.0,1237823.0,1262543.0,10.694353154748331
48201,1-Bedroom,77063,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,68740.0,68683.0,68738.0,68458.0,67936.0,67209.0,66811.0,67060.0,67420.0,67708.0,68347.0,68956.0,69814.0,70046.0,69863.0,69480.0,69073.0,69041.0,68860.0,68272.0,67589.0,67445.0,66648.0,66118.0,64995.0,64744.0,64923.0,66072.0,67732.0,69371.0,70378.0,70548.0,70410.0,69433.0,68900.0,68099.0,67878.0,67425.0,66718.0,65662.0,64761.0,63731.0,62986.0,62313.0,62124.0,62339.0,62489.0,62721.0,62942.0,63093.0,63461.0,63165.0,63094.0,62856.0,63600.0,64503.0,65572.0,65996.0,66647.0,66855.0,67100.0,67193.0,66771.0,66631.0,65975.0,65964.0,65160.0,64627.0,63763.0,63568.0,62821.0,62347.0,61478.0,61211.0,61035.0,61703.0,62267.0,62697.0,63446.0,63783.0,64346.0,64268.0,65186.0,66297.0,67658.0,68350.0,68967.0,68920.0,68976.0,69032.0,68586.0,68743.0,68702.0,69382.0,69319.0,69094.0,68905.0,68942.0,69608.0,69949.0,70320.0,70369.0,70828.0,70926.0,70827.0,70895.0,70767.0,70609.0,70443.0,70958.0,71456.0,71747.0,72009.0,72038.0,72219.0,72543.0,72924.0,73082.0,73142.0,73995.0,74420.0,74332.0,73314.0,72783.0,72731.0,72973.0,73659.0,73638.0,73816.0,73137.0,73167.0,72479.0,72421.0,71615.0,71385.0,71322.0,70938.0,70248.0,68836.0,68273.0,68342.0,68642.0,68892.0,68792.0,68457.0,68248.0,68241.0,68024.0,67896.0,67884.0,67755.0,67245.0,66319.0,66031.0,65703.0,65550.0,65462.0,65755.0,65631.0,65555.0,65107.0,65147.0,65226.0,65470.0,65168.0,64651.0,63958.0,63574.0,63237.0,63078.0,63076.0,62991.0,62971.0,62441.0,61908.0,61256.0,61106.0,60884.0,60905.0,60670.0,60293.0,59434.0,58645.0,57975.0,57762.0,57678.0,57692.0,57789.0,57836.0,58059.0,57652.0,57486.0,56989.0,57071.0,56900.0,56838.0,56466.0,56379.0,56114.0,55489.0,54799.0,54174.0,54203.0,54045.0,54453.0,54885.0,55777.0,56658.0,57480.0,57841.0,58537.0,59763.0,61168.0,62144.0,62894.0,63776.0,64489.0,64897.0,64996.0,65195.0,65699.0,66676.0,67825.0,68953.0,69984.0,71239.0,72440.0,73728.0,74798.0,75828.0,76920.0,77886.0,78605.0,79040.0,79018.0,79026.0,78613.0,78633.0,78525.0,78698.0,78930.0,79345.0,79789.0,80001.0,80322.0,80796.0,81588.0,81953.0,82702.0,82970.0,83692.0,83962.0,84594.0,85107.0,85433.0,85754.0,85947.0,86297.0,86394.0,86720.0,86840.0,87062.0,87033.0,86992.0,86832.0,86688.0,86847.0,87139.0,87526.0,87606.0,87765.0,87837.0,88014.0,87911.0,87897.0,87989.0,88137.0,88260.0,88401.0,88538.0,88584.0,88692.0,89004.0,89526.0,89510.0,89898.0,89896.0,90408.0,90484.0,90777.0,90811.0,90858.0,90949.0,91103.0,91102.0,90945.0,91166.0,91192.0,91493.0,91356.0,91529.0,1.0485797717016194
48029,1-Bedroom,78216,TX,San Antonio,San Antonio-New Braunfels,Bexar County,58236.0,58379.0,58453.0,58642.0,58602.0,58547.0,58558.0,58601.0,58825.0,59019.0,59399.0,59710.0,59700.0,59676.0,59561.0,59637.0,59878.0,60136.0,60134.0,60034.0,59660.0,59582.0,59290.0,59166.0,59406.0,59504.0,59789.0,59599.0,59563.0,59386.0,59640.0,60081.0,60596.0,60665.0,60611.0,60440.0,60437.0,60578.0,60597.0,60997.0,61664.0,62632.0,63137.0,63293.0,63362.0,63544.0,63917.0,64307.0,64574.0,64795.0,64873.0,64943.0,64201.0,63533.0,62956.0,62968.0,63068.0,63138.0,63098.0,63217.0,63272.0,63369.0,63386.0,63328.0,63505.0,63410.0,63255.0,62932.0,62668.0,62567.0,62339.0,61959.0,61621.0,61339.0,61308.0,61198.0,61274.0,61388.0,61710.0,61986.0,62114.0,62229.0,62518.0,62990.0,63322.0,63366.0,63334.0,63273.0,63336.0,63289.0,63235.0,63428.0,63683.0,64051.0,64105.0,64143.0,64377.0,64988.0,65688.0,66599.0,67259.0,68143.0,68918.0,69191.0,69721.0,69780.0,70387.0,70608.0,71023.0,71202.0,71399.0,71471.0,71720.0,71715.0,71608.0,71760.0,71705.0,71954.0,71833.0,72027.0,72216.0,72678.0,73324.0,73907.0,74317.0,74928.0,75762.0,76512.0,77034.0,77570.0,78253.0,78979.0,79133.0,79056.0,78387.0,77906.0,77658.0,77841.0,77967.0,78184.0,78439.0,78807.0,78973.0,79106.0,79272.0,79217.0,79296.0,79479.0,79799.0,79734.0,79532.0,79230.0,78754.0,77861.0,77080.0,76496.0,76344.0,76660.0,77029.0,77087.0,76170.0,75299.0,74370.0,73641.0,73369.0,73663.0,74123.0,74002.0,73460.0,72765.0,72314.0,72262.0,72910.0,73365.0,73692.0,73867.0,74074.0,74026.0,73601.0,73476.0,73732.0,73957.0,73707.0,73039.0,72531.0,72189.0,72267.0,71998.0,71639.0,71066.0,71054.0,71055.0,70972.0,70615.0,70837.0,71068.0,71277.0,71353.0,71609.0,72477.0,73087.0,73719.0,73898.0,74212.0,74397.0,74679.0,74940.0,74959.0,74889.0,74838.0,75151.0,75530.0,76166.0,76625.0,76773.0,76642.0,76832.0,77495.0,77807.0,78844.0,79844.0,80883.0,80340.0,79120.0,77893.0,77598.0,78205.0,78940.0,79425.0,79691.0,79896.0,79628.0,78906.0,78440.0,78802.0,79646.0,80236.0,80423.0,80178.0,80340.0,80502.0,80375.0,80320.0,80473.0,81405.0,82034.0,82662.0,83034.0,83772.0,84229.0,84809.0,85414.0,86357.0,87338.0,88132.0,88522.0,88563.0,88717.0,89371.0,90284.0,91466.0,92637.0,93605.0,93308.0,92534.0,92150.0,92676.0,93762.0,94747.0,95659.0,95888.0,96037.0,95419.0,95139.0,94742.0,95692.0,96555.0,97618.0,97835.0,98088.0,98388.0,98717.0,98651.0,98620.0,98720.0,98832.0,98896.0,98783.0,99487.0,99794.0,100362.0,100499.0,100730.0,100971.0,101748.0,102481.0,103420.0,104199.0,105110.0,105760.0,105919.0,7.062956176670075
48201,1-Bedroom,77081,TX,Houston,Houston-The Woodlands-Sugar Land,Harris County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45452.0,44656.0,43928.0,42555.0,41571.0,41014.0,40826.0,40694.0,40801.0,41210.0,41913.0,42483.0,42837.0,43204.0,43636.0,44382.0,45059.0,45418.0,45682.0,46286.0,47022.0,47224.0,46978.0,46983.0,47432.0,48237.0,49372.0,50315.0,50845.0,51177.0,50919.0,50252.0,48885.0,48188.0,47714.0,47604.0,47337.0,46978.0,46496.0,45959.0,45506.0,45141.0,45069.0,44950.0,45175.0,44986.0,45096.0,44799.0,44917.0,45120.0,45220.0,45137.0,45037.0,45161.0,45263.0,45414.0,45496.0,45842.0,46498.0,47339.0,47573.0,47061.0,46475.0,46130.0,46120.0,45952.0,45869.0,45750.0,45816.0,46108.0,46259.0,46451.0,46470.0,46603.0,46791.0,47536.0,48481.0,49548.0,50341.0,51168.0,51864.0,52357.0,52772.0,53158.0,53941.0,55031.0,56149.0,56696.0,56880.0,56991.0,17.324312617314
48167,1-Bedroom,77546,TX,Friendswood,Houston-The Woodlands-Sugar Land,Galveston County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81846.0,81791.0,81601.0,81367.0,81255.0,81476.0,82059.0,82821.0,83329.0,83379.0,83311.0,83479.0,83900.0,84337.0,85143.0,86070.0,86905.0,87186.0,86839.0,86275.0,86447.0,87830.0,89654.0,91109.0,92093.0,93138.0,94026.0,94858.0,95742.0,96921.0,98435.0,100069.0,101290.0,101844.0,17.17005795458489
48113,1-Bedroom,75063,TX,Irving,Dallas-Fort Worth-Arlington,Dallas County,,107169.0,107482.0,107935.0,108390.0,108415.0,108247.0,108337.0,108735.0,108787.0,108470.0,107560.0,105975.0,104210.0,102643.0,101153.0,100380.0,99993.0,100103.0,99761.0,99314.0,99461.0,100055.0,101254.0,103141.0,104944.0,106473.0,107718.0,108474.0,109213.0,109287.0,109371.0,109362.0,109450.0,109747.0,109854.0,110305.0,111095.0,112075.0,112728.0,113057.0,113318.0,113774.0,114578.0,114238.0,112785.0,110593.0,109388.0,108039.0,107404.0,106333.0,106157.0,105533.0,105614.0,105552.0,105401.0,105560.0,106131.0,107365.0,108036.0,108756.0,108680.0,109171.0,109185.0,110749.0,111027.0,111608.0,111450.0,112362.0,114089.0,115303.0,116279.0,116673.0,117955.0,119506.0,120882.0,120987.0,120980.0,121171.0,121565.0,121747.0,120874.0,120571.0,120328.0,120390.0,118825.0,116475.0,114615.0,113639.0,114070.0,114218.0,114966.0,114432.0,113758.0,112899.0,112948.0,114043.0,116770.0,118878.0,120344.0,120296.0,120728.0,121389.0,122604.0,124724.0,127648.0,129181.0,130293.0,130475.0,130357.0,131148.0,132671.0,135548.0,136694.0,136915.0,136451.0,136793.0,138287.0,141789.0,143617.0,143992.0,143286.0,143284.0,143020.0,142770.0,143279.0,143922.0,144461.0,143617.0,142052.0,139534.0,137475.0,136826.0,136679.0,136623.0,136342.0,135750.0,134336.0,133457.0,132446.0,132802.0,131938.0,131639.0,132013.0,133407.0,134336.0,134598.0,133997.0,133574.0,133171.0,133153.0,132857.0,131492.0,130177.0,128508.0,127647.0,126097.0,125067.0,123677.0,123109.0,122864.0,123147.0,123128.0,122729.0,123197.0,124017.0,125071.0,124684.0,124097.0,123937.0,124397.0,124949.0,123766.0,122590.0,121201.0,121270.0,120265.0,119363.0,118449.0,118395.0,117828.0,116543.0,114710.0,113624.0,114652.0,115684.0,115929.0,114517.0,113576.0,113210.0,112702.0,112105.0,111919.0,112540.0,113689.0,113900.0,113123.0,112177.0,112077.0,112795.0,113675.0,114624.0,116178.0,117660.0,119293.0,119863.0,120562.0,121143.0,121660.0,122186.0,123501.0,125954.0,127910.0,128472.0,127199.0,126366.0,125232.0,125167.0,124478.0,124672.0,125053.0,126216.0,126614.0,126482.0,126195.0,126785.0,128325.0,129263.0,131105.0,132660.0,135071.0,136247.0,137203.0,136881.0,136769.0,136279.0,136567.0,136419.0,136747.0,137304.0,137639.0,137467.0,137555.0,138166.0,139547.0,141361.0,143290.0,144669.0,146070.0,147768.0,149717.0,151961.0,152462.0,153696.0,153223.0,154855.0,156184.0,158700.0,160832.0,162820.0,164040.0,165501.0,167338.0,169261.0,172790.0,175500.0,179231.0,181004.0,182800.0,183040.0,182531.0,182971.0,184537.0,186683.0,186719.0,186892.0,187154.0,188325.0,188839.0,189162.0,190296.0,192452.0,194348.0,195549.0,195542.0,195570.0,196484.0,195300.0,195481.0,195206.0,197095.0,197723.0,197677.0,197224.0,197298.0,197324.0,197738.0,197619.0,197636.0,198973.0,198741.0,1.8806963645673322
48157,1-Bedroom,77406,TX,Richmond,Houston-The Woodlands-Sugar Land,Fort Bend County,,280072.0,273892.0,271293.0,267990.0,269005.0,269879.0,269260.0,267099.0,264936.0,261489.0,260561.0,259529.0,259337.0,260535.0,261846.0,260485.0,253632.0,247902.0,246155.0,247229.0,248880.0,250011.0,249899.0,248508.0,248050.0,249856.0,251425.0,251102.0,251021.0,249759.0,245727.0,242391.0,238551.0,238323.0,233759.0,231391.0,226739.0,223983.0,220037.0,218623.0,218964.0,219977.0,220860.0,217928.0,214985.0,213653.0,216325.0,220543.0,222641.0,223753.0,225733.0,228133.0,228577.0,227330.0,228247.0,230485.0,236076.0,237210.0,240132.0,237205.0,239138.0,238619.0,239354.0,236191.0,233524.0,233082.0,230670.0,232068.0,229573.0,230929.0,229742.0,233013.0,236204.0,239545.0,242820.0,246271.0,250318.0,252491.0,258052.0,260618.0,266712.0,270490.0,274606.0,275798.0,272741.0,271210.0,270124.0,273600.0,274359.0,275682.0,272953.0,271541.0,265687.0,258724.0,250608.0,243947.0,240022.0,236964.0,232870.0,227609.0,224271.0,221180.0,217910.0,212971.0,210056.0,209749.0,210371.0,211825.0,212312.0,213034.0,214497.0,214645.0,216326.0,216930.0,219477.0,219738.0,221176.0,221341.0,224164.0,225990.0,230322.0,233293.0,234361.0,235939.0,236226.0,238166.0,237684.0,240012.0,241340.0,242726.0,240530.0,238261.0,233838.0,228262.0,224617.0,221479.0,218725.0,216207.0,216579.0,217498.0,216689.0,216901.0,219386.0,222665.0,224929.0,227493.0,229554.0,231489.0,235027.0,238727.0,240922.0,241966.0,242951.0,242105.0,239354.0,236626.0,235867.0,237459.0,239133.0,241070.0,240826.0,239985.0,239530.0,241229.0,246056.0,251418.0,255535.0,258627.0,261425.0,264194.0,265715.0,266440.0,266769.0,267093.0,267369.0,263802.0,258915.0,254705.0,255199.0,257981.0,259880.0,259306.0,257392.0,257551.0,258195.0,260890.0,263075.0,266802.0,268777.0,270208.0,271492.0,273180.0,274396.0,277340.0,282849.0,285690.0,288052.0,284658.0,281835.0,280905.0,283168.0,286497.0,285140.0,283294.0,283873.0,284969.0,284447.0,284158.0,285449.0,290156.0,295229.0,297555.0,299583.0,300730.0,303997.0,303649.0,301633.0,299711.0,299912.0,301641.0,302165.0,304374.0,307834.0,313455.0,315952.0,317731.0,321556.0,330761.0,340913.0,347808.0,353921.0,358489.0,365369.0,368214.0,367639.0,366379.0,367933.0,370529.0,367004.0,360258.0,354378.0,354239.0,356251.0,357771.0,356320.0,355218.0,354949.0,352129.0,348714.0,344474.0,344715.0,343177.0,342850.0,341996.0,339055.0,336539.0,333594.0,332804.0,331695.0,335074.0,338866.0,344196.0,348768.0,352925.0,351743.0,345575.0,340833.0,340073.0,343103.0,347021.0,351255.0,351367.0,350667.0,348650.0,348181.0,349145.0,350591.0,355445.0,359775.0,363417.0,363550.0,363539.0,366008.0,373138.0,378917.0,382549.0,380169.0,380022.0,382987.0,387649.0,390668.0,392145.0,394763.0,396634.0,396435.0,393796.0,392669.0,393681.0,398674.0,401123.0,4.867572053481478
